ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
C00041,OCBC BANK (HONG KONG) LTD,684684,0.03%,82.78%
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,654000,0.03%,82.82%
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,588000,0.03%,82.85%
C00037,SHANGHAI COMMERCIAL BANK LTD,580652,0.03%,82.88%
B01610,KGI ASIA LTD,574737,0.03%,82.91%
B01700,REALINK FINANCIAL TRADE LTD,532000,0.02%,82.94%
B01445,VICTORY SECURITIES CO LTD,516000,0.02%,82.97%
B01939,SOOCHOW SECURITIES INTERNATIONAL,514000,0.02%,83.00%
B01673,FULBRIGHT SECURITIES LTD,495250,0.02%,83.03%
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,494000,0.02%,83.05%
B01813,CCB INTERNATIONAL SECURITIES LTD,460000,0.02%,83.08%
B01497,SINOPAC SECURITIES (ASIA) LTD,385375,0.02%,83.10%
B01546,WO FUNG SECURITIES CO LTD,368000,0.01%,83.12%
C00003,THE BANK OF EAST ASIA LTD,356000,0.01%,83.14%
B01659,CHEER UNION SECURITIES LTD,350000,0.01%,83.16%
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,346000,0.01%,83.17%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,336000,0.01%,83.19%
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,333606,0.01%,83.21%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),317125,0.01%,83.23%
B01755,T G SECURITIES LTD,308000,0.01%,83.24%
B01119,CELESTIAL SECURITIES LTD,298200,0.01%,83.26%
B01423,PRUDENTIAL BROKERAGE LTD,263694,0.01%,83.28%
B02123,CHINA DIFI SECURITIES LTD,262000,0.01%,83.29%
C00093,BNP PARIBAS,246300,0.01%,83.30%
B01439,TAI TAK SECURITIES (ASIA) LTD,243210,0.01%,83.32%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,242000,0.01%,83.33%
B01444,YUEXING SECURITIES COMPANY LTD,230000,0.01%,83.34%
B01275,SANFULL SECURITIES LTD,209100,0.01%,83.35%
B01762,DBS VICKERS (HONG KONG) LTD,200000,0.01%,83.36%
B01252,CORPORATE BROKERS LTD,196940,0.01%,83.37%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,182000,0.00%,83.38%
B02132,BOOM SECURITIES (H.K.) LTD,182000,0.00%,83.39%
B01455,NATIONAL RESOURCES SECURITIES LTD,174700,0.00%,83.40%
B01773,TOYO SECURITIES ASIA LTD,174000,0.00%,83.41%
B01962,CHINA SECURITIES (INTERNATIONAL),172000,0.00%,83.42%
B01458,YICKO SECURITIES LTD,168000,0.00%,83.43%
B01427,TSE'S SECURITIES LTD,166000,0.00%,83.44%
B01649,CINDA INTERNATIONAL SECURITIES LTD,158400,0.00%,83.45%
B01351,WING FUNG SECURITIES LTD,156000,0.00%,83.46%
B01343,CELETIO INVESTMENTS LTD,151711,0.00%,83.47%
B01843,TELECOM KING SECURITIES LTD,144875,0.00%,83.47%
B01904,VALUABLE CAPITAL LTD,142000,0.00%,83.48%
,HONG KONG SECURITIES CLEARING CO. LTD.,138495,0.00%,83.49%
B02142,TIGER BROKERS (HK) GLOBAL LTD,138000,0.00%,83.50%
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,123375,0.00%,83.50%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,116380,0.00%,83.51%
B01173,RIFA SECURITIES LTD,112500,0.00%,83.52%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,110500,0.00%,83.52%
B01289,SOUTH CHINA SECURITIES LTD,110000,0.00%,83.53%
B01438,KINGSTON SECURITIES LTD,110000,0.00%,83.53%
B01433,HING WAI ALLIED SECURITIES LTD,106250,0.00%,83.54%
B01940,SOFI SECURITIES (HONG KONG) LTD,102000,0.00%,83.54%
B02032,FORTHRIGHT SECURITIES CO LTD,102000,0.00%,83.55%
B01123,HING WONG SECURITIES LTD,100000,0.00%,83.56%
B01328,BAN HIN SECURITIES CO LTD,100000,0.00%,83.56%
B01483,BULLISH SECURITIES LTD,100000,0.00%,83.57%
B01665,WINSOME STOCK CO LTD,100000,0.00%,83.57%
B01974,ARISTO SECURITIES LTD,100000,0.00%,83.58%
B01338,EMPEROR SECURITIES LTD,95000,0.00%,83.58%
B01552,CARRIER STOCK INVESTMENT CO LTD,90250,0.00%,83.59%
B01373,CHRISTFUND SECURITIES LTD,89000,0.00%,83.59%
B01724,RAMON INVESTMENT CO LTD,88750,0.00%,83.60%
B01224,MERRILL LYNCH FAR EAST LTD,88000,0.00%,83.60%
B01425,WELLFULL SECURITIES CO LTD,87260,0.00%,83.61%
B01272,FB SECURITIES (HONG KONG) LTD,84200,0.00%,83.61%
B01809,CHINA SYSTEM SECURITIES LTD,84000,0.00%,83.62%
B01318,OKASAN INTERNATIONAL (ASIA) LTD,76000,0.00%,83.62%
B01759,WINLAND WEALTH MANAGEMENT LTD,70000,0.00%,83.62%
B01356,DELTA ASIA SECURITIES LTD,63785,0.00%,83.63%
B01298,GET NICE SECURITIES LTD,62426,0.00%,83.63%
B01158,SOLID KING SECURITIES LTD,60000,0.00%,83.63%
B01481,NEW REGION SECURITIES CO LTD,60000,0.00%,83.64%
B01787,SOO PUI CHEN SECURITIES LTD,60000,0.00%,83.64%
B01416,VC BROKERAGE LTD,57500,0.00%,83.64%
B01511,TAT LEE SECURITIES CO LTD,56000,0.00%,83.65%
B01680,SUCCESS SECURITIES LTD,50000,0.00%,83.65%
B01788,SUNRISE SECURITIES LTD,50000,0.00%,83.65%
B01816,CHEONG LEE SECURITIES LTD,50000,0.00%,83.65%
C00016,DBS BANK LTD,50000,0.00%,83.66%
B01885,HAFOO SECURITIES LTD,46000,0.00%,83.66%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,44000,0.00%,83.66%
B01567,PRIME SECURITIES LTD,40000,0.00%,83.66%
B01209,MASON SECURITIES LTD,36300,0.00%,83.67%
B01964,HALCYON SECURITIES LTD,36000,0.00%,83.67%
B01230,GAOYU SECURITIES LIMITED,34000,0.00%,83.67%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,30000,0.00%,83.67%
B01271,HANG TAI SECURITIES LTD,30000,0.00%,83.67%
B01450,DL BROKERAGE LTD,30000,0.00%,83.67%
B01789,HO FUNG SHARES INVESTMENT LTD,30000,0.00%,83.68%
B01470,HUNG SING SECURITIES LTD,28000,0.00%,83.68%
B01900,ORIENT SECURITIES (HONG KONG) LTD,28000,0.00%,83.68%
B01947,FUBON SECURITIES (HONG KONG) LTD,26000,0.00%,83.68%
B01407,WIN WONG SECURITIES LTD,24200,0.00%,83.68%
B01161,UBS SECURITIES HONG KONG LTD,24000,0.00%,83.68%
B01615,KAM FAI SECURITIES CO LTD,23750,0.00%,83.68%
B01340,LEHIN SECURITIES LTD,22224,0.00%,83.69%
B01875,GUODU SECURITIES (HONG KONG) LTD,22000,0.00%,83.69%
B02102,ZINVEST GLOBAL LTD,22000,0.00%,83.69%
B01129,WOCOM SECURITIES LTD,20000,0.00%,83.69%
B01267,WINFULL SECURITIES LTD,20000,0.00%,83.69%
B01324,FUNDERSTONE SECURITIES LTD,20000,0.00%,83.69%
B01660,"GRANSING SECURITIES CO., LIMITED",20000,0.00%,83.69%
B01684,WANG ON SECURITIES LTD,20000,0.00%,83.69%
B01705,HENIK SECURITIES LTD,20000,0.00%,83.69%
B01751,IMAGI BROKERAGE LTD,20000,0.00%,83.70%
B01753,FORTUNE (HK) SECURITIES LTD,20000,0.00%,83.70%
B01910,FTFT INTERNATIONAL SECURITIES AND,20000,0.00%,83.70%
B01967,YUNFENG SECURITIES LTD,20000,0.00%,83.70%
B01666,GLORY SUN SECURITIES LTD,18000,0.00%,83.70%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,18000,0.00%,83.70%
B02175,WEBULL SECURITIES LTD,16000,0.00%,83.70%
B01608,OPEN SECURITIES LTD,12100,0.00%,83.70%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,11875,0.00%,83.70%
B01169,PUBLIC FINANCIAL SECURITIES LTD,10000,0.00%,83.70%
B01664,ROOFER SECURITIES LTD,10000,0.00%,83.70%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,10000,0.00%,83.70%
B01696,HANTEC SECURITIES CO LTD,10000,0.00%,83.70%
B01963,TFI SECURITIES AND FUTURES LTD,10000,0.00%,83.71%
B02020,WEALTH LINK SECURITIES LTD,10000,0.00%,83.71%
B02108,WK SECURITIES LTD,10000,0.00%,83.71%
B02195,LONG BRIDGE HK LTD,6000,0.00%,83.71%
C00088,CHINA MERCHANTS BANK CO LTD,6000,0.00%,83.71%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,4000,0.00%,83.71%
B01769,ONE CHINA SECURITIES LTD,3799,0.00%,83.71%
B01264,MIB SECURITIES (HONG KONG) LTD,2000,0.00%,83.71%
B01459,IFAST SECURITIES (HK) LTD,2000,0.00%,83.71%
B01588,LEI SHING HONG SECURITIES LTD,2000,0.00%,83.71%
B01294,CS WEALTH SECURITIES LTD,1000,0.00%,83.71%
B01240,TSUN CHI YUEN SECURITIES CO LTD,764,0.00%,83.71%
B02093,UPMAX SECURITIES LTD,455,0.00%,83.71%
B01472,SUN GROWTH SECURITIES LTD,100,0.00%,83.71%
B01901,CMB INTERNATIONAL SECURITIES LTD,4,0.00%,83.71%
