ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01264,MIB SECURITIES (HONG KONG) LTD,255000,0.00%,77.54%
B01809,CHINA SYSTEM SECURITIES LTD,250000,0.00%,77.54%
B01564,ABCI SECURITIES CO LTD,235000,0.00%,77.55%
B01788,SUNRISE SECURITIES LTD,225000,0.00%,77.56%
B01525,KEE CHEONG SECURITIES CO LTD,210000,0.00%,77.56%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),204000,0.00%,77.57%
B01743,CEPA ALLIANCE SECURITIES LTD,190000,0.00%,77.58%
B01173,RIFA SECURITIES LTD,155000,0.00%,77.58%
B01308,M&F ASSET MANAGEMENT LTD,150000,0.00%,77.58%
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,145000,0.00%,77.59%
B02175,WEBULL SECURITIES LTD,139000,0.00%,77.59%
B01129,WOCOM SECURITIES LTD,127000,0.00%,77.60%
B01676,TAI SHING STOCK INVESTMENT CO LTD,123000,0.00%,77.60%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,123000,0.00%,77.60%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,117000,0.00%,77.61%
B01588,LEI SHING HONG SECURITIES LTD,100000,0.00%,77.61%
B02195,LONG BRIDGE HK LTD,100000,0.00%,77.61%
B02120,LIVERMORE HOLDINGS LTD,91000,0.00%,77.62%
B01556,LUK FOOK SECURITIES (HK) LTD,86000,0.00%,77.62%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,83000,0.00%,77.62%
B01252,CORPORATE BROKERS LTD,75000,0.00%,77.62%
B01848,CATHAY SECURITIES (HONG KONG) LTD,75000,0.00%,77.63%
B02042,MONMONKEY GROUP SECURITIES LTD,73000,0.00%,77.63%
B01425,WELLFULL SECURITIES CO LTD,70000,0.00%,77.63%
B01940,SOFI SECURITIES (HONG KONG) LTD,69000,0.00%,77.63%
B01347,CGS INTERNATIONAL SECURITIES HK LTD,66000,0.00%,77.63%
B01601,CSC SECURITIES (HK) LTD,53000,0.00%,77.64%
B02047,EDDID SECURITIES AND FUTURES LTD,53000,0.00%,77.64%
B01253,STOCKWELL SECURITIES LTD,50000,0.00%,77.64%
B01714,MAGE SECURITIES LTD,50000,0.00%,77.64%
B02179,YAW KAI FINANCIAL GROUP LTD,50000,0.00%,77.64%
B01585,SINO GRADE SECURITIES LTD,40000,0.00%,77.64%
B01700,REALINK FINANCIAL TRADE LTD,35000,0.00%,77.64%
B01445,VICTORY SECURITIES CO LTD,30000,0.00%,77.64%
B01967,YUNFENG SECURITIES LTD,30000,0.00%,77.65%
B01546,WO FUNG SECURITIES CO LTD,25000,0.00%,77.65%
B01552,CARRIER STOCK INVESTMENT CO LTD,25000,0.00%,77.65%
B01680,SUCCESS SECURITIES LTD,25000,0.00%,77.65%
C00074,DEUTSCHE BANK AG,25000,0.00%,77.65%
B01696,HANTEC SECURITIES CO LTD,22000,0.00%,77.65%
B01852,ARTA GLOBAL MARKETS LTD,22000,0.00%,77.65%
B01523,EVER-LONG SECURITIES CO LTD,20000,0.00%,77.65%
B02159,USMART SECURITIES LTD,15500,0.00%,77.65%
B01198,PO KAY SECURITIES & SHARES CO LTD,15000,0.00%,77.65%
B01455,NATIONAL RESOURCES SECURITIES LTD,15000,0.00%,77.65%
B01741,SINOMAX SECURITIES LTD,15000,0.00%,77.65%
B01351,WING FUNG SECURITIES LTD,13000,0.00%,77.65%
B01213,MONEYMORE SECURITIES LTD,10000,0.00%,77.65%
B01519,GOOD HARVEST SECURITIES CO LTD,10000,0.00%,77.65%
B01921,GONG PING SECURITIES LTD,10000,0.00%,77.65%
B01769,ONE CHINA SECURITIES LTD,9519,0.00%,77.65%
B01373,CHRISTFUND SECURITIES LTD,9000,0.00%,77.65%
B01843,TELECOM KING SECURITIES LTD,8000,0.00%,77.65%
B01918,REALORD ASIA PACIFIC SECURITIES LTD,8000,0.00%,77.65%
B01209,MASON SECURITIES LTD,6000,0.00%,77.66%
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,6000,0.00%,77.66%
B01576,SIU ON SECURITIES LTD,6000,0.00%,77.66%
B01919,TIGER SECURITIES ASSET MANAGEMENT CO LTD,6000,0.00%,77.66%
B01294,CS WEALTH SECURITIES LTD,5000,0.00%,77.66%
B01427,TSE'S SECURITIES LTD,5000,0.00%,77.66%
B01458,YICKO SECURITIES LTD,5000,0.00%,77.66%
B01540,UPBEST SECURITIES CO LTD,5000,0.00%,77.66%
B01716,ORIENT SECURITIES LTD,5000,0.00%,77.66%
B02093,UPMAX SECURITIES LTD,5000,0.00%,77.66%
B01320,LUEN FAT SECURITIES CO LTD,4000,0.00%,77.66%
B01756,CHINA SKY SECURITIES LTD,3000,0.00%,77.66%
B02212,HUAAN SECURITIES (HONG KONG) BROKERAGE,3000,0.00%,77.66%
B01217,TAIPING SECURITIES (HK) CO LTD,2000,0.00%,77.66%
B01725,GT CAPITAL LTD,2000,0.00%,77.66%
B01981,BLUESTONE SECURITIES (HK) CO LTD,2000,0.00%,77.66%
B01439,TAI TAK SECURITIES (ASIA) LTD,1000,0.00%,77.66%
B01454,HAO TIAN INTERNATIONAL SECURITIES LTD,1000,0.00%,77.66%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,1000,0.00%,77.66%
B02138,TIGER FAITH SECURITIES LTD,1000,0.00%,77.66%
B01340,LEHIN SECURITIES LTD,765,0.00%,77.66%
,HONG KONG SECURITIES CLEARING CO. LTD.,3,0.00%,77.66%
