ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01416,VC BROKERAGE LTD,1160646,0.03%,72.26%
C00058,CHINA CITIC BANK INTERNATIONAL LTD,1105147,0.03%,72.30%
B01700,REALINK FINANCIAL TRADE LTD,1028984,0.03%,72.33%
B01423,PRUDENTIAL BROKERAGE LTD,941393,0.03%,72.36%
B01129,WOCOM SECURITIES LTD,852963,0.02%,72.39%
B01289,SOUTH CHINA SECURITIES LTD,718554,0.02%,72.41%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,663652,0.02%,72.43%
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,661886,0.02%,72.45%
B01686,FIRST SHANGHAI SECURITIES LTD,648049,0.02%,72.48%
B01264,MIB SECURITIES (HONG KONG) LTD,561988,0.01%,72.49%
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,533510,0.01%,72.51%
B01119,CELESTIAL SECURITIES LTD,528336,0.01%,72.53%
B01665,WINSOME STOCK CO LTD,505459,0.01%,72.55%
A00004,CHINA SECURITIES DEPOSITORY AND CLEARING,426843,0.01%,72.56%
B01585,SINO GRADE SECURITIES LTD,390180,0.01%,72.57%
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,389963,0.01%,72.58%
B01810,ASTRUM CAPITAL MANAGEMENT LTD,374000,0.01%,72.60%
B02132,BOOM SECURITIES (H.K.) LTD,371828,0.01%,72.61%
B01298,GET NICE SECURITIES LTD,370398,0.01%,72.62%
B01169,PUBLIC FINANCIAL SECURITIES LTD,369577,0.01%,72.63%
B01556,LUK FOOK SECURITIES (HK) LTD,367217,0.01%,72.65%
B01940,SOFI SECURITIES (HONG KONG) LTD,359716,0.01%,72.66%
B01459,IFAST SECURITIES (HK) LTD,327213,0.01%,72.67%
B01275,SANFULL SECURITIES LTD,311113,0.01%,72.68%
B01328,BAN HIN SECURITIES CO LTD,280809,0.00%,72.69%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,277700,0.00%,72.70%
B02159,USMART SECURITIES LTD,275434,0.00%,72.71%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,268017,0.00%,72.71%
B01843,TELECOM KING SECURITIES LTD,241003,0.00%,72.72%
B01546,WO FUNG SECURITIES CO LTD,237826,0.00%,72.73%
B01904,VALUABLE CAPITAL LTD,236561,0.00%,72.74%
B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,232000,0.00%,72.75%
B01540,UPBEST SECURITIES CO LTD,225700,0.00%,72.75%
B01425,WELLFULL SECURITIES CO LTD,202836,0.00%,72.76%
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,196309,0.00%,72.77%
B02142,TIGER BROKERS (HK) GLOBAL LTD,192940,0.00%,72.77%
B01184,QUAM SECURITIES LTD,181351,0.00%,72.78%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),171100,0.00%,72.78%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,170800,0.00%,72.79%
B01343,CELETIO INVESTMENTS LTD,150940,0.00%,72.79%
B01198,PO KAY SECURITIES & SHARES CO LTD,140096,0.00%,72.80%
B02195,LONG BRIDGE HK LTD,136800,0.00%,72.80%
B01356,DELTA ASIA SECURITIES LTD,135983,0.00%,72.81%
B01267,WINFULL SECURITIES LTD,135295,0.00%,72.81%
B01173,RIFA SECURITIES LTD,134942,0.00%,72.82%
B01649,CINDA INTERNATIONAL SECURITIES LTD,134115,0.00%,72.82%
B01930,PRIME COURAGE SECURITIES CO LTD,130000,0.00%,72.82%
B01252,CORPORATE BROKERS LTD,128071,0.00%,72.83%
B01947,FUBON SECURITIES (HONG KONG) LTD,125348,0.00%,72.83%
B01272,FB SECURITIES (HONG KONG) LTD,120675,0.00%,72.84%
B02032,FORTHRIGHT SECURITIES CO LTD,120000,0.00%,72.84%
B01511,TAT LEE SECURITIES CO LTD,114700,0.00%,72.84%
B01123,HING WONG SECURITIES LTD,112237,0.00%,72.85%
B01271,HANG TAI SECURITIES LTD,110139,0.00%,72.85%
B01224,MERRILL LYNCH FAR EAST LTD,108630,0.00%,72.86%
C00088,CHINA MERCHANTS BANK CO LTD,103946,0.00%,72.86%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,100133,0.00%,72.86%
B01900,ORIENT SECURITIES (HONG KONG) LTD,100000,0.00%,72.87%
B01783,FREDDY CO LTD,95000,0.00%,72.87%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,91700,0.00%,72.87%
B01525,KEE CHEONG SECURITIES CO LTD,91611,0.00%,72.87%
B01666,GLORY SUN SECURITIES LTD,89049,0.00%,72.88%
B01292,ALPHA SECURITIES CO LTD,88000,0.00%,72.88%
B01653,WAI MAN STOCK & SHARES CO LTD,86399,0.00%,72.88%
B01809,CHINA SYSTEM SECURITIES LTD,78592,0.00%,72.89%
B01509,UNICORN SECURITIES CO LTD,77000,0.00%,72.89%
B01351,WING FUNG SECURITIES LTD,70098,0.00%,72.89%
B01455,NATIONAL RESOURCES SECURITIES LTD,67835,0.00%,72.89%
B01564,ABCI SECURITIES CO LTD,67100,0.00%,72.89%
B01158,SOLID KING SECURITIES LTD,60000,0.00%,72.90%
B02175,WEBULL SECURITIES LTD,57900,0.00%,72.90%
B01905,SDIC SECURITIES (HONG KONG) LTD,56144,0.00%,72.90%
B01941,CENTALINE SECURITIES LTD,55000,0.00%,72.90%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,53273,0.00%,72.90%
B01787,SOO PUI CHEN SECURITIES LTD,49513,0.00%,72.91%
B01813,CCB INTERNATIONAL SECURITIES LTD,49300,0.00%,72.91%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,48454,0.00%,72.91%
,HONG KONG SECURITIES CLEARING CO. LTD.,46305,0.00%,72.91%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,45714,0.00%,72.91%
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,39823,0.00%,72.91%
B01427,TSE'S SECURITIES LTD,38364,0.00%,72.91%
C00011,PUBLIC BANK (HONG KONG) LTD,37290,0.00%,72.92%
B01294,CS WEALTH SECURITIES LTD,33000,0.00%,72.92%
B01938,CHINA INDUSTRIAL SECURITIES,30000,0.00%,72.92%
B01615,KAM FAI SECURITIES CO LTD,28280,0.00%,72.92%
B01439,TAI TAK SECURITIES (ASIA) LTD,25750,0.00%,72.92%
B01645,SELINA & CO LTD,24750,0.00%,72.92%
B01567,PRIME SECURITIES LTD,24404,0.00%,72.92%
B01469,KAISER SECURITIES LTD,22000,0.00%,72.92%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,19927,0.00%,72.92%
B01209,MASON SECURITIES LTD,19111,0.00%,72.92%
B01773,TOYO SECURITIES ASIA LTD,18698,0.00%,72.92%
B01523,EVER-LONG SECURITIES CO LTD,18442,0.00%,72.92%
,SEEN SIU LAM *,18004,0.00%,72.93%
B01483,BULLISH SECURITIES LTD,13850,0.00%,72.93%
B01696,HANTEC SECURITIES CO LTD,13328,0.00%,72.93%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,12696,0.00%,72.93%
B01389,ZHONGRONG PT SECURITIES LTD,11000,0.00%,72.93%
B01444,YUEXING SECURITIES COMPANY LTD,11000,0.00%,72.93%
B01577,YF SECURITIES CO LTD,11000,0.00%,72.93%
B01588,LEI SHING HONG SECURITIES LTD,10701,0.00%,72.93%
B01230,GAOYU SECURITIES LIMITED,7057,0.00%,72.93%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,6993,0.00%,72.93%
B01324,FUNDERSTONE SECURITIES LTD,6270,0.00%,72.93%
B01494,AUDREY CHOW SECURITIES LTD,6000,0.00%,72.93%
B01660,"GRANSING SECURITIES CO., LIMITED",5500,0.00%,72.93%
B02096,AFG SECURITIES LTD,5500,0.00%,72.93%
B01141,FE SECURITIES LTD,4994,0.00%,72.93%
B01462,MANGO FINANCIAL LTD,3300,0.00%,72.93%
B01338,EMPEROR SECURITIES LTD,3134,0.00%,72.93%
B01608,OPEN SECURITIES LTD,2784,0.00%,72.93%
B01433,HING WAI ALLIED SECURITIES LTD,2621,0.00%,72.93%
B01481,NEW REGION SECURITIES CO LTD,2279,0.00%,72.93%
B01767,NEW GALA SECURITIES CO LTD,2200,0.00%,72.93%
C00111,SOCIETE GENERALE,2016,0.00%,72.93%
B01552,CARRIER STOCK INVESTMENT CO LTD,1824,0.00%,72.93%
B01724,RAMON INVESTMENT CO LTD,1650,0.00%,72.93%
B01967,YUNFENG SECURITIES LTD,1554,0.00%,72.93%
B01318,OKASAN INTERNATIONAL (ASIA) LTD,1100,0.00%,72.93%
B01716,ORIENT SECURITIES LTD,1100,0.00%,72.93%
B01974,ARISTO SECURITIES LTD,1100,0.00%,72.93%
B02102,ZINVEST GLOBAL LTD,1100,0.00%,72.93%
B01743,CEPA ALLIANCE SECURITIES LTD,928,0.00%,72.93%
B01213,MONEYMORE SECURITIES LTD,675,0.00%,72.93%
B01788,SUNRISE SECURITIES LTD,618,0.00%,72.93%
B01601,CSC SECURITIES (HK) LTD,550,0.00%,72.93%
B01754,ASIA PACIFIC SECURITIES LTD,507,0.00%,72.93%
B01240,TSUN CHI YUEN SECURITIES CO LTD,504,0.00%,72.93%
,LAM TING KWOK *,416,0.00%,72.93%
B01832,MIZUHO SECURITIES ASIA LTD,355,0.00%,72.93%
B01326,KING SUN SECURITIES LTD,309,0.00%,72.93%
B01445,VICTORY SECURITIES CO LTD,309,0.00%,72.93%
B01705,HENIK SECURITIES LTD,309,0.00%,72.93%
B01769,ONE CHINA SECURITIES LTD,266,0.00%,72.93%
B01863,WESTOCK SECURITIES INTERNATIONAL (HK),245,0.00%,72.93%
B01915,METAVERSE SECURITIES LTD,200,0.00%,72.93%
B02093,UPMAX SECURITIES LTD,42,0.00%,72.93%
C00026,CHONG HING BANK LTD,25,0.00%,72.93%
B01277,BRADBURY SECURITIES LTD,22,0.00%,72.93%
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,18,0.00%,72.93%
B01217,TAIPING SECURITIES (HK) CO LTD,3,0.00%,72.93%
B01575,MASTER TRADEMORE SECURITIES LTD,2,0.00%,72.93%
B01789,HO FUNG SHARES INVESTMENT LTD,2,0.00%,72.93%
