ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01445,VICTORY SECURITIES CO LTD,20000,0.00%,70.87%
B01665,WINSOME STOCK CO LTD,20000,0.00%,70.88%
B01676,TAI SHING STOCK INVESTMENT CO LTD,20000,0.00%,70.88%
B01900,ORIENT SECURITIES (HONG KONG) LTD,20000,0.00%,70.89%
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,18000,0.00%,70.90%
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,16000,0.00%,70.90%
B01497,SINOPAC SECURITIES (ASIA) LTD,14000,0.00%,70.91%
B01523,EVER-LONG SECURITIES CO LTD,14000,0.00%,70.92%
B01169,PUBLIC FINANCIAL SECURITIES LTD,12000,0.00%,70.92%
B01209,MASON SECURITIES LTD,12000,0.00%,70.92%
C00058,CHINA CITIC BANK INTERNATIONAL LTD,12000,0.00%,70.93%
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,10000,0.00%,70.93%
B01843,TELECOM KING SECURITIES LTD,10000,0.00%,70.94%
B02132,BOOM SECURITIES (H.K.) LTD,7278,0.00%,70.94%
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,6000,0.00%,70.94%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,4000,0.00%,70.94%
B01289,SOUTH CHINA SECURITIES LTD,2000,0.00%,70.94%
B01438,KINGSTON SECURITIES LTD,2000,0.00%,70.95%
B01439,TAI TAK SECURITIES (ASIA) LTD,2000,0.00%,70.95%
B01470,HUNG SING SECURITIES LTD,2000,0.00%,70.95%
B02047,EDDID SECURITIES AND FUTURES LTD,2000,0.00%,70.95%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,2000,0.00%,70.95%
B01769,ONE CHINA SECURITIES LTD,1279,0.00%,70.95%
B01340,LEHIN SECURITIES LTD,993,0.00%,70.95%
,HONG KONG SECURITIES CLEARING CO. LTD.,754,0.00%,70.95%
B01240,TSUN CHI YUEN SECURITIES CO LTD,525,0.00%,70.95%
