ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01181,FOSUN INTERNATIONAL SECURITIES LTD,59500,0.00%,54.56%
B01947,FUBON SECURITIES (HONG KONG) LTD,59000,0.00%,54.57%
B01939,SOOCHOW SECURITIES INTERNATIONAL,56000,0.00%,54.58%
B01525,KEE CHEONG SECURITIES CO LTD,55500,0.00%,54.58%
B01710,SINO-RICH SECURITIES & FUTURES LTD,53500,0.00%,54.59%
C00018,HANG SENG BANK LTD,51000,0.00%,54.60%
B01289,SOUTH CHINA SECURITIES LTD,50500,0.00%,54.60%
B01173,RIFA SECURITIES LTD,50000,0.00%,54.61%
B01450,DL BROKERAGE LTD,49500,0.00%,54.61%
B01459,IFAST SECURITIES (HK) LTD,45000,0.00%,54.62%
B01338,EMPEROR SECURITIES LTD,44500,0.00%,54.62%
B01649,CINDA INTERNATIONAL SECURITIES LTD,42500,0.00%,54.63%
C00016,DBS BANK LTD,42500,0.00%,54.63%
B01230,GAOYU SECURITIES LIMITED,42000,0.00%,54.64%
B01438,KINGSTON SECURITIES LTD,40500,0.00%,54.64%
B01905,SDIC SECURITIES (HONG KONG) LTD,39500,0.00%,54.65%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,38000,0.00%,54.65%
B01843,TELECOM KING SECURITIES LTD,36500,0.00%,54.66%
B01809,CHINA SYSTEM SECURITIES LTD,35500,0.00%,54.66%
B01129,WOCOM SECURITIES LTD,33500,0.00%,54.66%
B01813,CCB INTERNATIONAL SECURITIES LTD,32500,0.00%,54.67%
B01734,KCG SECURITIES ASIA LTD,30000,0.00%,54.67%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,29000,0.00%,54.67%
B01209,MASON SECURITIES LTD,28500,0.00%,54.68%
B01298,GET NICE SECURITIES LTD,26500,0.00%,54.68%
B01123,HING WONG SECURITIES LTD,26000,0.00%,54.68%
B01814,WELL LINK SECURITIES LTD,25500,0.00%,54.69%
B01271,HANG TAI SECURITIES LTD,23500,0.00%,54.69%
B01272,FB SECURITIES (HONG KONG) LTD,22000,0.00%,54.69%
B01509,UNICORN SECURITIES CO LTD,21000,0.00%,54.69%
B01540,UPBEST SECURITIES CO LTD,20000,0.00%,54.70%
B02096,AFG SECURITIES LTD,20000,0.00%,54.70%
B02141,XIN YONGAN INTERNATIONAL SECURITIES,20000,0.00%,54.70%
B01198,PO KAY SECURITIES & SHARES CO LTD,19000,0.00%,54.70%
B01523,EVER-LONG SECURITIES CO LTD,18000,0.00%,54.70%
B01567,PRIME SECURITIES LTD,18000,0.00%,54.71%
B02158,DT SECURITIES & FUTURES CO. LTD,18000,0.00%,54.71%
B01705,HENIK SECURITIES LTD,17500,0.00%,54.71%
B01848,CATHAY SECURITIES (HONG KONG) LTD,17500,0.00%,54.71%
B01264,MIB SECURITIES (HONG KONG) LTD,17000,0.00%,54.71%
B01347,CGS INTERNATIONAL SECURITIES HK LTD,17000,0.00%,54.72%
B01340,LEHIN SECURITIES LTD,16664,0.00%,54.72%
B01328,BAN HIN SECURITIES CO LTD,15500,0.00%,54.72%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,15000,0.00%,54.72%
B01267,WINFULL SECURITIES LTD,15000,0.00%,54.72%
B02102,ZINVEST GLOBAL LTD,15000,0.00%,54.73%
B01439,TAI TAK SECURITIES (ASIA) LTD,14000,0.00%,54.73%
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,14000,0.00%,54.73%
B02120,LIVERMORE HOLDINGS LTD,13500,0.00%,54.73%
B01351,WING FUNG SECURITIES LTD,12500,0.00%,54.73%
B01700,REALINK FINANCIAL TRADE LTD,12500,0.00%,54.73%
B01252,CORPORATE BROKERS LTD,12000,0.00%,54.73%
B01416,VC BROKERAGE LTD,10000,0.00%,54.74%
B01425,WELLFULL SECURITIES CO LTD,10000,0.00%,54.74%
B01619,TUNG WUI SECURITIES CO LTD,10000,0.00%,54.74%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,9000,0.00%,54.74%
B01373,CHRISTFUND SECURITIES LTD,8500,0.00%,54.74%
B01469,KAISER SECURITIES LTD,8000,0.00%,54.74%
B01788,SUNRISE SECURITIES LTD,8000,0.00%,54.74%
B01445,VICTORY SECURITIES CO LTD,7500,0.00%,54.74%
B01511,TAT LEE SECURITIES CO LTD,7500,0.00%,54.74%
B01588,LEI SHING HONG SECURITIES LTD,7500,0.00%,54.74%
B01962,CHINA SECURITIES (INTERNATIONAL),7500,0.00%,54.75%
B02041,CNCB (HONG KONG) CAPITAL LTD,7500,0.00%,54.75%
B01769,ONE CHINA SECURITIES LTD,7290,0.00%,54.75%
B01253,STOCKWELL SECURITIES LTD,7000,0.00%,54.75%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,7000,0.00%,54.75%
B01941,CENTALINE SECURITIES LTD,7000,0.00%,54.75%
B01696,HANTEC SECURITIES CO LTD,6500,0.00%,54.75%
B01458,YICKO SECURITIES LTD,6000,0.00%,54.75%
B01470,HUNG SING SECURITIES LTD,6000,0.00%,54.75%
B01659,CHEER UNION SECURITIES LTD,6000,0.00%,54.75%
B01433,HING WAI ALLIED SECURITIES LTD,5500,0.00%,54.75%
B02032,FORTHRIGHT SECURITIES CO LTD,5500,0.00%,54.75%
B01455,NATIONAL RESOURCES SECURITIES LTD,5000,0.00%,54.75%
B01546,WO FUNG SECURITIES CO LTD,5000,0.00%,54.75%
B01571,KARFORD SECURITIES LTD,5000,0.00%,54.76%
B01577,YF SECURITIES CO LTD,5000,0.00%,54.76%
B01995,GARY CHENG SECURITIES LTD,5000,0.00%,54.76%
B02014,YUET SHEUNG INTERNATIONAL SECURITIES LTD,5000,0.00%,54.76%
B02047,EDDID SECURITIES AND FUTURES LTD,5000,0.00%,54.76%
B01585,SINO GRADE SECURITIES LTD,4500,0.00%,54.76%
B01666,GLORY SUN SECURITIES LTD,4500,0.00%,54.76%
B01324,FUNDERSTONE SECURITIES LTD,4000,0.00%,54.76%
B01676,TAI SHING STOCK INVESTMENT CO LTD,4000,0.00%,54.76%
B02206,ZIRCON SECURITIES (HK) LTD,3500,0.00%,54.76%
B01213,MONEYMORE SECURITIES LTD,3000,0.00%,54.76%
B01350,S. W. WOO & CO LTD,3000,0.00%,54.76%
B01481,NEW REGION SECURITIES CO LTD,3000,0.00%,54.76%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,3000,0.00%,54.76%
B01743,CEPA ALLIANCE SECURITIES LTD,3000,0.00%,54.76%
B01833,CTBC ASIA LTD,3000,0.00%,54.76%
B01967,YUNFENG SECURITIES LTD,3000,0.00%,54.76%
B02181,GRAND CAPITAL SECURITIES LTD,3000,0.00%,54.76%
B01483,BULLISH SECURITIES LTD,2500,0.00%,54.76%
B01680,SUCCESS SECURITIES LTD,2500,0.00%,54.76%
B01714,MAGE SECURITIES LTD,2500,0.00%,54.76%
B01427,TSE'S SECURITIES LTD,2000,0.00%,54.76%
B01444,YUEXING SECURITIES COMPANY LTD,2000,0.00%,54.76%
B01494,AUDREY CHOW SECURITIES LTD,2000,0.00%,54.76%
B01665,WINSOME STOCK CO LTD,2000,0.00%,54.76%
B01685,ARK SECURITIES (HONG KONG) LTD,2000,0.00%,54.76%
B01753,FORTUNE (HK) SECURITIES LTD,2000,0.00%,54.77%
B01759,WINLAND WEALTH MANAGEMENT LTD,2000,0.00%,54.77%
B01915,METAVERSE SECURITIES LTD,2000,0.00%,54.77%
B02183,SPDB INTERNATIONAL SECURITIES LTD,2000,0.00%,54.77%
B01551,YUE XIU SECURITIES CO LTD,1500,0.00%,54.77%
B01866,ICBC INTERNATIONAL SECURITIES LTD,1500,0.00%,54.77%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,1500,0.00%,54.77%
B02214,WINBULL SECURITIES INTERNATIONAL (HONG,1500,0.00%,54.77%
B01789,HO FUNG SHARES INVESTMENT LTD,1127,0.00%,54.77%
,WONG WING HANG *,1000,0.00%,54.77%
B01231,GIGAMONEY LTD,1000,0.00%,54.77%
B01986,HUAJIN SECURITIES (INTERNATIONAL) LTD,1000,0.00%,54.77%
B02134,HOPE SECURITIES LTD,1000,0.00%,54.77%
B02093,UPMAX SECURITIES LTD,651,0.00%,54.77%
B01141,FE SECURITIES LTD,500,0.00%,54.77%
B01248,KWAN YICK SECURITIES (INTERNATIONAL) LTD,500,0.00%,54.77%
B01627,SDHG INTERNATIONAL SECURITIES LTD,500,0.00%,54.77%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,500,0.00%,54.77%
B01875,GUODU SECURITIES (HONG KONG) LTD,500,0.00%,54.77%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,500,0.00%,54.77%
B01919,TIGER SECURITIES ASSET MANAGEMENT CO LTD,500,0.00%,54.77%
B01925,BMI SECURITIES LTD,500,0.00%,54.77%
B01980,SHANXI SECURITIES INTERNATIONAL LTD,500,0.00%,54.77%
B02099,DA INTERNATIONAL FINANCIAL SERVICE LTD,500,0.00%,54.77%
B02106,HOLLY INTERNATIONAL FINANCIAL HOLDINGS,500,0.00%,54.77%
B02194,HARMONIA CAPITAL LTD,500,0.00%,54.77%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,500,0.00%,54.77%
B01138,CLSA LTD,423,0.00%,54.77%
B01830,MIRAE ASSET SECURITIES (HK) LTD,393,0.00%,54.77%
B01240,TSUN CHI YUEN SECURITIES CO LTD,38,0.00%,54.77%
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,5,0.00%,54.77%
