ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,1018612,0.19%,94.67%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),968775,0.18%,94.85%
B01564,ABCI SECURITIES CO LTD,936567,0.17%,95.03%
B01118,EAST ASIA SECURITIES CO LTD,883018,0.16%,95.20%
C00037,SHANGHAI COMMERCIAL BANK LTD,856410,0.16%,95.36%
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,817531,0.15%,95.52%
B01585,SINO GRADE SECURITIES LTD,805713,0.15%,95.67%
B02195,LONG BRIDGE HK LTD,800000,0.15%,95.82%
B01497,SINOPAC SECURITIES (ASIA) LTD,789010,0.14%,95.97%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,783941,0.14%,96.12%
B01540,UPBEST SECURITIES CO LTD,728292,0.13%,96.26%
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,714269,0.13%,96.40%
B01275,SANFULL SECURITIES LTD,710422,0.13%,96.53%
B02159,USMART SECURITIES LTD,700025,0.13%,96.66%
C00048,CHIYU BANKING CORPORATION LTD,698287,0.13%,96.80%
B01885,HAFOO SECURITIES LTD,594075,0.11%,96.91%
B01753,FORTUNE (HK) SECURITIES LTD,589085,0.11%,97.02%
B01438,KINGSTON SECURITIES LTD,567568,0.10%,97.13%
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,554020,0.10%,97.24%
B01695,DAH SING SECURITIES LTD,546699,0.10%,97.34%
B01183,CHONG HING SECURITIES LTD,546317,0.10%,97.44%
C00093,BNP PARIBAS,511650,0.09%,97.54%
B01947,FUBON SECURITIES (HONG KONG) LTD,511355,0.09%,97.64%
B01610,KGI ASIA LTD,464938,0.08%,97.73%
B01939,SOOCHOW SECURITIES INTERNATIONAL,460475,0.08%,97.81%
C00015,DBS BANK (HONG KONG) LTD,458495,0.08%,97.90%
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,447585,0.08%,97.99%
B01351,WING FUNG SECURITIES LTD,443775,0.08%,98.07%
B01509,UNICORN SECURITIES CO LTD,397840,0.07%,98.15%
B01338,EMPEROR SECURITIES LTD,397550,0.07%,98.22%
B01086,EVERBRIGHT SECURITIES INVESTMENT,373893,0.07%,98.29%
B01940,SOFI SECURITIES (HONG KONG) LTD,368125,0.06%,98.36%
B01353,UOB KAY HIAN (HONG KONG) LTD,342530,0.06%,98.43%
B01905,SDIC SECURITIES (HONG KONG) LTD,326565,0.06%,98.49%
B01700,REALINK FINANCIAL TRADE LTD,308970,0.05%,98.55%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,202349,0.03%,98.59%
B01511,TAT LEE SECURITIES CO LTD,200960,0.03%,98.62%
B01813,CCB INTERNATIONAL SECURITIES LTD,200066,0.03%,98.66%
B01546,WO FUNG SECURITIES CO LTD,200010,0.03%,98.70%
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,194374,0.03%,98.74%
B01272,FB SECURITIES (HONG KONG) LTD,189034,0.03%,98.77%
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,180025,0.03%,98.81%
B01119,CELESTIAL SECURITIES LTD,179966,0.03%,98.84%
C00041,OCBC BANK (HONG KONG) LTD,168826,0.03%,98.87%
B01253,STOCKWELL SECURITIES LTD,160500,0.03%,98.90%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),155700,0.02%,98.93%
B01866,ICBC INTERNATIONAL SECURITIES LTD,151961,0.02%,98.96%
B01224,MERRILL LYNCH FAR EAST LTD,140249,0.02%,98.99%
B02132,BOOM SECURITIES (H.K.) LTD,132736,0.02%,99.01%
B01673,FULBRIGHT SECURITIES LTD,130205,0.02%,99.04%
B01173,RIFA SECURITIES LTD,125754,0.02%,99.06%
B01814,WELL LINK SECURITIES LTD,118600,0.02%,99.09%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,115450,0.02%,99.11%
C00058,CHINA CITIC BANK INTERNATIONAL LTD,104287,0.01%,99.13%
B01910,FTFT INTERNATIONAL SECURITIES AND,103000,0.01%,99.15%
B01843,TELECOM KING SECURITIES LTD,101910,0.01%,99.17%
B01863,WESTOCK SECURITIES INTERNATIONAL (HK),101500,0.01%,99.19%
B01900,ORIENT SECURITIES (HONG KONG) LTD,101150,0.01%,99.21%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,100170,0.01%,99.22%
B01444,YUEXING SECURITIES COMPANY LTD,100000,0.01%,99.24%
B01680,SUCCESS SECURITIES LTD,100000,0.01%,99.26%
B01962,CHINA SECURITIES (INTERNATIONAL),95150,0.01%,99.28%
B01298,GET NICE SECURITIES LTD,94622,0.01%,99.30%
B01322,WATON SECURITIES INTERNATIONAL LIMITED,81500,0.01%,99.31%
B01209,MASON SECURITIES LTD,80337,0.01%,99.33%
B01556,LUK FOOK SECURITIES (HK) LTD,77425,0.01%,99.34%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,61816,0.01%,99.36%
B01649,CINDA INTERNATIONAL SECURITIES LTD,59769,0.01%,99.37%
B01922,VAST HARBOUR SECURITIES LTD,57000,0.01%,99.38%
B01423,PRUDENTIAL BROKERAGE LTD,54473,0.01%,99.39%
B01123,HING WONG SECURITIES LTD,52176,0.00%,99.40%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,47450,0.00%,99.41%
B01347,CGS INTERNATIONAL SECURITIES HK LTD,45740,0.00%,99.42%
B01555,ABN AMRO CLEARING HONG KONG LTD,40000,0.00%,99.42%
B02047,EDDID SECURITIES AND FUTURES LTD,40000,0.00%,99.43%
B02175,WEBULL SECURITIES LTD,40000,0.00%,99.44%
B01686,FIRST SHANGHAI SECURITIES LTD,35375,0.00%,99.45%
B01915,METAVERSE SECURITIES LTD,32225,0.00%,99.45%
B01567,PRIME SECURITIES LTD,29515,0.00%,99.46%
B01809,CHINA SYSTEM SECURITIES LTD,29300,0.00%,99.46%
B01685,ARK SECURITIES (HONG KONG) LTD,27570,0.00%,99.47%
B01523,EVER-LONG SECURITIES CO LTD,27518,0.00%,99.47%
B01762,DBS VICKERS (HONG KONG) LTD,27455,0.00%,99.48%
B01978,FOUNDER SECURITIES (HONG KONG) LTD,22850,0.00%,99.48%
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,22350,0.00%,99.49%
B01676,TAI SHING STOCK INVESTMENT CO LTD,20515,0.00%,99.49%
B01769,ONE CHINA SECURITIES LTD,20500,0.00%,99.49%
B01852,ARTA GLOBAL MARKETS LTD,19000,0.00%,99.50%
B02102,ZINVEST GLOBAL LTD,18836,0.00%,99.50%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,17968,0.00%,99.51%
B02003,DONGXING SECURITIES (HONG KONG) CO LTD,17722,0.00%,99.51%
B01716,ORIENT SECURITIES LTD,13900,0.00%,99.51%
B02093,UPMAX SECURITIES LTD,13563,0.00%,99.51%
B01169,PUBLIC FINANCIAL SECURITIES LTD,12376,0.00%,99.52%
B01356,DELTA ASIA SECURITIES LTD,12026,0.00%,99.52%
B01525,KEE CHEONG SECURITIES CO LTD,11750,0.00%,99.52%
B01240,TSUN CHI YUEN SECURITIES CO LTD,11414,0.00%,99.52%
C00018,HANG SENG BANK LTD,11142,0.00%,99.52%
B01458,YICKO SECURITIES LTD,10455,0.00%,99.53%
C00016,DBS BANK LTD,10195,0.00%,99.53%
B02134,HOPE SECURITIES LTD,10000,0.00%,99.53%
B01184,QUAM SECURITIES LTD,9635,0.00%,99.53%
B01213,MONEYMORE SECURITIES LTD,9509,0.00%,99.53%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,9000,0.00%,99.54%
B01981,BLUESTONE SECURITIES (HK) CO LTD,8700,0.00%,99.54%
B01340,LEHIN SECURITIES LTD,7760,0.00%,99.54%
B01659,CHEER UNION SECURITIES LTD,7500,0.00%,99.54%
B01373,CHRISTFUND SECURITIES LTD,7250,0.00%,99.54%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,7250,0.00%,99.54%
B01459,IFAST SECURITIES (HK) LTD,7020,0.00%,99.54%
B01252,CORPORATE BROKERS LTD,6150,0.00%,99.55%
B01450,DL BROKERAGE LTD,5737,0.00%,99.55%
B01425,WELLFULL SECURITIES CO LTD,5520,0.00%,99.55%
B01470,HUNG SING SECURITIES LTD,5514,0.00%,99.55%
B01906,IMPERIUM INTERNATIONAL SECURITIES LTD,5500,0.00%,99.55%
B01743,CEPA ALLIANCE SECURITIES LTD,5185,0.00%,99.55%
B02177,ZHESHANG INTERNATIONAL FINANCIAL,5000,0.00%,99.55%
B01416,VC BROKERAGE LTD,4992,0.00%,99.55%
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,4750,0.00%,99.55%
B01857,KAISA FINANCIAL GROUP CO LTD,4500,0.00%,99.55%
B01875,GUODU SECURITIES (HONG KONG) LTD,3625,0.00%,99.56%
B01445,VICTORY SECURITIES CO LTD,3503,0.00%,99.56%
B01661,BOSCO SECURITIES LTD,3500,0.00%,99.56%
B01767,NEW GALA SECURITIES CO LTD,3000,0.00%,99.56%
B01705,HENIK SECURITIES LTD,2716,0.00%,99.56%
B01967,YUNFENG SECURITIES LTD,2700,0.00%,99.56%
B01514,KARL-THOMSON SECURITIES CO LTD,2670,0.00%,99.56%
B01264,MIB SECURITIES (HONG KONG) LTD,2503,0.00%,99.56%
B01217,TAIPING SECURITIES (HK) CO LTD,2112,0.00%,99.56%
B01248,KWAN YICK SECURITIES (INTERNATIONAL) LTD,2075,0.00%,99.56%
B01271,HANG TAI SECURITIES LTD,1683,0.00%,99.56%
B01785,PARTNERS CAPITAL SECURITIES LTD,1300,0.00%,99.56%
B01666,GLORY SUN SECURITIES LTD,1050,0.00%,99.56%
B01328,BAN HIN SECURITIES CO LTD,1019,0.00%,99.56%
B01455,NATIONAL RESOURCES SECURITIES LTD,1001,0.00%,99.56%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,1000,0.00%,99.56%
B01294,CS WEALTH SECURITIES LTD,780,0.00%,99.56%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,760,0.00%,99.56%
B01921,GONG PING SECURITIES LTD,725,0.00%,99.56%
B01551,YUE XIU SECURITIES CO LTD,625,0.00%,99.56%
B01982,CENTRAL CHINA INTERNATIONAL SECURITIES,625,0.00%,99.56%
B01788,SUNRISE SECURITIES LTD,612,0.00%,99.56%
B01615,KAM FAI SECURITIES CO LTD,550,0.00%,99.56%
B01324,FUNDERSTONE SECURITIES LTD,528,0.00%,99.56%
B01481,NEW REGION SECURITIES CO LTD,515,0.00%,99.56%
B01469,KAISER SECURITIES LTD,502,0.00%,99.56%
B01439,TAI TAK SECURITIES (ASIA) LTD,500,0.00%,99.56%
B01427,TSE'S SECURITIES LTD,400,0.00%,99.56%
B01410,WINGS SECURITIES (HK) LTD,385,0.00%,99.56%
B01267,WINFULL SECURITIES LTD,370,0.00%,99.56%
B01538,MORTON SECURITIES LTD,370,0.00%,99.56%
B01848,CATHAY SECURITIES (HONG KONG) LTD,300,0.00%,99.56%
B01919,TIGER SECURITIES ASSET MANAGEMENT CO LTD,250,0.00%,99.56%
B01433,HING WAI ALLIED SECURITIES LTD,245,0.00%,99.56%
B01198,PO KAY SECURITIES & SHARES CO LTD,235,0.00%,99.56%
B01472,SUN GROWTH SECURITIES LTD,200,0.00%,99.56%
B01986,HUAJIN SECURITIES (INTERNATIONAL) LTD,200,0.00%,99.56%
B01696,HANTEC SECURITIES CO LTD,196,0.00%,99.56%
B01231,GIGAMONEY LTD,155,0.00%,99.56%
B01601,CSC SECURITIES (HK) LTD,120,0.00%,99.56%
B01794,INTERCONTINENT SECURITIES CO LTD,105,0.00%,99.56%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,102,0.00%,99.56%
B01404,HONG KONG STOCK LINK SECURITIES LTD,100,0.00%,99.56%
B01741,SINOMAX SECURITIES LTD,100,0.00%,99.56%
B01886,CNI SECURITIES GROUP LTD,100,0.00%,99.56%
B01415,TARZAN STOCK & SHARES LTD,80,0.00%,99.56%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,60,0.00%,99.56%
B01212,HENYEP SECURITIES LTD,52,0.00%,99.56%
B01341,TUNG TAI SECURITIES CO LTD,50,0.00%,99.56%
B01642,KMT SECURITIES LTD,50,0.00%,99.56%
B01343,CELETIO INVESTMENTS LTD,46,0.00%,99.56%
B01664,ROOFER SECURITIES LTD,30,0.00%,99.56%
B02128,SILVERBRICKS SECURITIES CO LTD,26,0.00%,99.56%
B01527,NITTAN SECURITIES ASIA LTD,25,0.00%,99.56%
B01552,CARRIER STOCK INVESTMENT CO LTD,25,0.00%,99.56%
B01604,WANHAI SECURITIES (HK) LTD,20,0.00%,99.56%
B01636,BUSINESS SECURITIES LTD,20,0.00%,99.56%
,HONG KONG SECURITIES CLEARING CO. LTD.,18,0.00%,99.56%
B01447,BETA INTERNATIONAL SECURITIES LIMITED,15,0.00%,99.56%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,15,0.00%,99.56%
B01789,HO FUNG SHARES INVESTMENT LTD,13,0.00%,99.56%
B01575,MASTER TRADEMORE SECURITIES LTD,10,0.00%,99.56%
B01401,MEGABASE SECURITIES LTD,5,0.00%,99.56%
B01720,NORMAN KONG SECURITIES CO LTD,5,0.00%,99.56%
B01907,CHINA DEMETER SECURITIES LTD,5,0.00%,99.56%
B01751,IMAGI BROKERAGE LTD,2,0.00%,99.56%
B01665,WINSOME STOCK CO LTD,1,0.00%,99.56%
B01684,WANG ON SECURITIES LTD,1,0.00%,99.56%
