ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
C00041,OCBC BANK (HONG KONG) LTD,2678426,0.07%,81.56%
C00037,SHANGHAI COMMERCIAL BANK LTD,2648588,0.07%,81.63%
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,2120484,0.05%,81.69%
B01345,PHILLIP SECURITIES (HONG KONG) LTD,2094742,0.05%,81.75%
B01086,EVERBRIGHT SECURITIES INVESTMENT,2021540,0.05%,81.81%
C00028,NANYANG COMMERCIAL BANK LTD,1758978,0.04%,81.86%
C00015,DBS BANK (HONG KONG) LTD,1633231,0.04%,81.90%
B01673,FULBRIGHT SECURITIES LTD,1539529,0.04%,81.94%
B01659,CHEER UNION SECURITIES LTD,1500000,0.04%,81.99%
B01183,CHONG HING SECURITIES LTD,1488876,0.04%,82.03%
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,1472574,0.04%,82.07%
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1451684,0.04%,82.11%
B01610,KGI ASIA LTD,1274159,0.03%,82.15%
B01695,DAH SING SECURITIES LTD,1037640,0.02%,82.18%
B01275,SANFULL SECURITIES LTD,940000,0.02%,82.20%
B02142,TIGER BROKERS (HK) GLOBAL LTD,897951,0.02%,82.23%
B01353,UOB KAY HIAN (HONG KONG) LTD,846903,0.02%,82.25%
C00088,CHINA MERCHANTS BANK CO LTD,825939,0.02%,82.27%
C00036,CHINA CONSTRUCTION BANK (ASIA),789384,0.02%,82.30%
B01947,FUBON SECURITIES (HONG KONG) LTD,737000,0.02%,82.32%
B01118,EAST ASIA SECURITIES CO LTD,649667,0.01%,82.34%
B01584,CHIEF SECURITIES LTD,646126,0.01%,82.35%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),611000,0.01%,82.37%
C00111,SOCIETE GENERALE,564284,0.01%,82.39%
C00048,CHIYU BANKING CORPORATION LTD,465223,0.01%,82.40%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,446750,0.01%,82.41%
B01423,PRUDENTIAL BROKERAGE LTD,437779,0.01%,82.42%
B01904,VALUABLE CAPITAL LTD,415581,0.01%,82.44%
C00058,CHINA CITIC BANK INTERNATIONAL LTD,370404,0.01%,82.45%
B01866,ICBC INTERNATIONAL SECURITIES LTD,334500,0.00%,82.46%
B01264,MIB SECURITIES (HONG KONG) LTD,314016,0.00%,82.46%
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,307758,0.00%,82.47%
B01705,HENIK SECURITIES LTD,307536,0.00%,82.48%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),304096,0.00%,82.49%
B01555,ABN AMRO CLEARING HONG KONG LTD,301000,0.00%,82.50%
B01885,HAFOO SECURITIES LTD,287000,0.00%,82.51%
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,267500,0.00%,82.51%
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,234084,0.00%,82.52%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,226000,0.00%,82.53%
B01773,TOYO SECURITIES ASIA LTD,218250,0.00%,82.53%
B01343,CELETIO INVESTMENTS LTD,217750,0.00%,82.54%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,199400,0.00%,82.55%
B01324,FUNDERSTONE SECURITIES LTD,197250,0.00%,82.55%
B02132,BOOM SECURITIES (H.K.) LTD,194457,0.00%,82.56%
B01842,BOCOM INTERNATIONAL SECURITIES LTD,187340,0.00%,82.56%
B01298,GET NICE SECURITIES LTD,184500,0.00%,82.57%
B01809,CHINA SYSTEM SECURITIES LTD,183250,0.00%,82.57%
B01427,TSE'S SECURITIES LTD,154500,0.00%,82.58%
B01894,MFG LIMITED,152000,0.00%,82.58%
B01459,IFAST SECURITIES (HK) LTD,147000,0.00%,82.58%
B01592,PLATINUM BROKING CO LTD,141336,0.00%,82.59%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,131481,0.00%,82.59%
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,126372,0.00%,82.60%
B01649,CINDA INTERNATIONAL SECURITIES LTD,123000,0.00%,82.60%
B01540,UPBEST SECURITIES CO LTD,122000,0.00%,82.60%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,119000,0.00%,82.61%
B01843,TELECOM KING SECURITIES LTD,108000,0.00%,82.61%
B02159,USMART SECURITIES LTD,101000,0.00%,82.61%
B01848,CATHAY SECURITIES (HONG KONG) LTD,100000,0.00%,82.61%
C00074,DEUTSCHE BANK AG,100000,0.00%,82.62%
B01514,KARL-THOMSON SECURITIES CO LTD,97000,0.00%,82.62%
B01119,CELESTIAL SECURITIES LTD,95600,0.00%,82.62%
B01615,KAM FAI SECURITIES CO LTD,89500,0.00%,82.63%
B01700,REALINK FINANCIAL TRADE LTD,81250,0.00%,82.63%
B01450,DL BROKERAGE LTD,80000,0.00%,82.63%
B01551,YUE XIU SECURITIES CO LTD,75000,0.00%,82.63%
B01340,LEHIN SECURITIES LTD,67802,0.00%,82.63%
B01347,CGS INTERNATIONAL SECURITIES HK LTD,66936,0.00%,82.64%
B01373,CHRISTFUND SECURITIES LTD,62850,0.00%,82.64%
B01433,HING WAI ALLIED SECURITIES LTD,60000,0.00%,82.64%
B02138,TIGER FAITH SECURITIES LTD,60000,0.00%,82.64%
B01710,SINO-RICH SECURITIES & FUTURES LTD,58000,0.00%,82.64%
B01158,SOLID KING SECURITIES LTD,54000,0.00%,82.64%
B01601,CSC SECURITIES (HK) LTD,53000,0.00%,82.65%
B01666,GLORY SUN SECURITIES LTD,50000,0.00%,82.65%
B01963,TFI SECURITIES AND FUTURES LTD,50000,0.00%,82.65%
B01967,YUNFENG SECURITIES LTD,47700,0.00%,82.65%
B01940,SOFI SECURITIES (HONG KONG) LTD,46000,0.00%,82.65%
B01209,MASON SECURITIES LTD,40000,0.00%,82.65%
B01556,LUK FOOK SECURITIES (HK) LTD,37000,0.00%,82.65%
,HONG KONG SECURITIES CLEARING CO. LTD.,36460,0.00%,82.65%
B01338,EMPEROR SECURITIES LTD,35750,0.00%,82.66%
B01320,LUEN FAT SECURITIES CO LTD,35168,0.00%,82.66%
B01141,FE SECURITIES LTD,30000,0.00%,82.66%
B01455,NATIONAL RESOURCES SECURITIES LTD,30000,0.00%,82.66%
B01787,SOO PUI CHEN SECURITIES LTD,30000,0.00%,82.66%
B01445,VICTORY SECURITIES CO LTD,26000,0.00%,82.66%
B01289,SOUTH CHINA SECURITIES LTD,24000,0.00%,82.66%
B01356,DELTA ASIA SECURITIES LTD,24000,0.00%,82.66%
B01900,ORIENT SECURITIES (HONG KONG) LTD,24000,0.00%,82.66%
B01425,WELLFULL SECURITIES CO LTD,23500,0.00%,82.66%
B01416,VC BROKERAGE LTD,23000,0.00%,82.66%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,21750,0.00%,82.66%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,21750,0.00%,82.66%
B01123,HING WONG SECURITIES LTD,20000,0.00%,82.66%
B01198,PO KAY SECURITIES & SHARES CO LTD,20000,0.00%,82.67%
B01267,WINFULL SECURITIES LTD,20000,0.00%,82.67%
B01564,ABCI SECURITIES CO LTD,19838,0.00%,82.67%
B02175,WEBULL SECURITIES LTD,19753,0.00%,82.67%
B01470,HUNG SING SECURITIES LTD,18000,0.00%,82.67%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,16000,0.00%,82.67%
B01169,PUBLIC FINANCIAL SECURITIES LTD,15750,0.00%,82.67%
B01184,QUAM SECURITIES LTD,15000,0.00%,82.67%
B01813,CCB INTERNATIONAL SECURITIES LTD,13000,0.00%,82.67%
B01962,CHINA SECURITIES (INTERNATIONAL),13000,0.00%,82.67%
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,11000,0.00%,82.67%
B01458,YICKO SECURITIES LTD,10000,0.00%,82.67%
B01252,CORPORATE BROKERS LTD,9000,0.00%,82.67%
B01585,SINO GRADE SECURITIES LTD,9000,0.00%,82.67%
B01686,FIRST SHANGHAI SECURITIES LTD,9000,0.00%,82.67%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,8500,0.00%,82.67%
B01788,SUNRISE SECURITIES LTD,8164,0.00%,82.67%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,8064,0.00%,82.67%
B01523,EVER-LONG SECURITIES CO LTD,8000,0.00%,82.67%
B02035,PRIME CHINA SECURITIES LTD,8000,0.00%,82.67%
B01351,WING FUNG SECURITIES LTD,7000,0.00%,82.67%
B01444,YUEXING SECURITIES COMPANY LTD,7000,0.00%,82.67%
B01875,GUODU SECURITIES (HONG KONG) LTD,6000,0.00%,82.67%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,5000,0.00%,82.67%
B01868,JIMEI SECURITIES LTD,5000,0.00%,82.67%
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,5000,0.00%,82.67%
B01277,BRADBURY SECURITIES LTD,4500,0.00%,82.67%
B01906,IMPERIUM INTERNATIONAL SECURITIES LTD,4000,0.00%,82.67%
B02195,LONG BRIDGE HK LTD,4000,0.00%,82.67%
B01129,WOCOM SECURITIES LTD,3225,0.00%,82.67%
,YUNG KIT YI ALICE *,3183,0.00%,82.67%
B02047,EDDID SECURITIES AND FUTURES LTD,3000,0.00%,82.67%
B01328,BAN HIN SECURITIES CO LTD,2000,0.00%,82.67%
B01981,BLUESTONE SECURITIES (HK) CO LTD,2000,0.00%,82.67%
B02102,ZINVEST GLOBAL LTD,1000,0.00%,82.67%
B01769,ONE CHINA SECURITIES LTD,907,0.00%,82.67%
B01240,TSUN CHI YUEN SECURITIES CO LTD,770,0.00%,82.67%
B01921,GONG PING SECURITIES LTD,750,0.00%,82.67%
B01173,RIFA SECURITIES LTD,500,0.00%,82.67%
B01685,ARK SECURITIES (HONG KONG) LTD,225,0.00%,82.67%
